Avg power (W),Energy simple (J),Energy trapz (J),BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,EXTRA_TEMPERATURE,run
1.3439309004099103,32.62526653835098,32.2948196496935,-308029.08558558556,4363.0,289.0,0
1.513953479019048,34.51965327511331,34.264154898172,-346998.2761904762,4363.0,289.0,1
1.778018001222222,18.846990812955553,18.891891607725505,-407521.8888888889,4363.0,289.0,2
1.872160492128713,20.209972512529458,20.1243575676185,-429099.35643564357,4363.0,289.0,3
1.5697608325346537,17.06173048881915,16.996739765437507,-359789.3267326733,4363.0,289.0,4
1.7309300525346536,18.740779678792695,18.646367661432507,-396729.3267326733,4363.0,289.0,5
1.78777886604,19.21504725219792,19.249746636922,-409759.08,4363.0,289.0,6
1.3322262555589524,33.309653067740484,33.058838203161,-305346.3799126638,4363.0,289.0,7
1.7997225785399997,19.262430758113616,19.2341006156935,-412496.58,4363.0,289.0,8
1.8240324292000005,19.624764905762806,19.521054473425004,-418068.4,4363.0,289.0,9
